SurgeCon Assessment  Date / Time,Year-Month,Site Name,SurgeCon Level,SurgeCon Score,SurgeCon Scale,Modified By
2022-04-04 02:33:26,2022-April,Dr. G. B. Cross Memorial Hospital,3,18,0.180838466,gbc.emerge
2022-04-04 05:16:00,2022-April,Dr. G. B. Cross Memorial Hospital,2,12,0.123069227,gbc.emerge
2022-04-04 08:33:33,2022-April,Dr. G. B. Cross Memorial Hospital,2,15,0.145723075,gbc.emerge
2022-04-04 11:23:39,2022-April,Dr. G. B. Cross Memorial Hospital,2,14,0.142723069,gbc.emerge
2022-04-04 15:14:50,2022-April,Dr. G. B. Cross Memorial Hospital,3,23,0.231884614,gbc.emerge
2022-04-05 08:06:09,2022-April,Dr. G. B. Cross Memorial Hospital,2,13,0.130461544,gbc.emerge
2022-04-05 10:56:14,2022-April,Dr. G. B. Cross Memorial Hospital,2,15,0.148615375,gbc.emerge
2022-04-05 11:02:01,2022-April,Dr. G. B. Cross Memorial Hospital,3,19,0.185415387,gbc.emerge
2022-04-05 14:09:29,2022-April,Dr. G. B. Cross Memorial Hospital,2,12,0.122261547,gbc.emerge
2022-04-06 09:05:32,2022-April,Dr. G. B. Cross Memorial Hospital,2,11,0.109261535,gbc.emerge
2022-04-06 16:27:47,2022-April,Dr. G. B. Cross Memorial Hospital,2,11,0.108369239,gbc.emerge
2022-04-06 19:11:56,2022-April,Dr. G. B. Cross Memorial Hospital,2,9,0.090061538,gbc.emerge
2022-04-07 08:14:01,2022-April,Dr. G. B. Cross Memorial Hospital,2,10,0.100715376,gbc.emerge
2022-04-07 16:47:35,2022-April,Dr. G. B. Cross Memorial Hospital,2,9,0.08771538,gbc.emerge
2022-04-07 23:40:09,2022-April,Dr. G. B. Cross Memorial Hospital,1,5,0.051907692,gbc.emerge
2022-04-07 23:40:33,2022-April,Dr. G. B. Cross Memorial Hospital,1,1,0.012307692,gbc.emerge
2022-04-08 08:59:30,2022-April,Dr. G. B. Cross Memorial Hospital,2,10,0.097461537,gbc.emerge
2022-04-09 01:16:38,2022-April,Dr. G. B. Cross Memorial Hospital,1,3,0.034307692,gbc.emerge
2022-04-09 09:01:23,2022-April,Dr. G. B. Cross Memorial Hospital,2,11,0.111423083,gbc.emerge
2022-04-09 23:48:53,2022-April,Dr. G. B. Cross Memorial Hospital,3,20,0.204223067,gbc.emerge
2022-04-10 15:30:28,2022-April,Dr. G. B. Cross Memorial Hospital,2,11,0.105415381,gbc.emerge
2022-04-11 08:12:49,2022-April,Dr. G. B. Cross Memorial Hospital,1,7,0.072261542,gbc.emerge
2022-04-11 16:20:54,2022-April,Dr. G. B. Cross Memorial Hospital,1,7,0.074769236,gbc.emerge
2022-04-11 22:24:49,2022-April,Dr. G. B. Cross Memorial Hospital,2,10,0.100576922,gbc.emerge
2022-04-12 15:42:36,2022-April,Dr. G. B. Cross Memorial Hospital,1,8,0.082115382,gbc.emerge
2022-04-12 17:37:32,2022-April,Dr. G. B. Cross Memorial Hospital,2,11,0.106576927,gbc.emerge
2022-04-12 22:25:52,2022-April,Dr. G. B. Cross Memorial Hospital,2,13,0.128923088,gbc.emerge
2022-04-13 04:55:42,2022-April,Dr. G. B. Cross Memorial Hospital,1,3,0.025807694,gbc.emerge
2022-04-13 09:50:37,2022-April,Dr. G. B. Cross Memorial Hospital,3,18,0.180576935,gbc.emerge
2022-04-13 10:27:05,2022-April,Dr. G. B. Cross Memorial Hospital,3,18,0.180576935,gbc.emerge
2022-04-13 10:31:41,2022-April,Dr. G. B. Cross Memorial Hospital,3,18,0.180576935,gbc.emerge
2022-04-13 10:33:19,2022-April,Dr. G. B. Cross Memorial Hospital,4,27,0.270576924,gbc.emerge
2022-04-13 10:36:40,2022-April,Dr. G. B. Cross Memorial Hospital,4,31,0.305576921,gbc.emerge
2022-04-13 11:31:29,2022-April,Dr. G. B. Cross Memorial Hospital,4,31,0.305576921,gbc.emerge
2022-04-13 13:00:54,2022-April,Dr. G. B. Cross Memorial Hospital,3,22,0.215576932,gbc.emerge
2022-04-13 13:01:14,2022-April,Dr. G. B. Cross Memorial Hospital,3,18,0.180576935,gbc.emerge
2022-04-13 15:50:45,2022-April,Dr. G. B. Cross Memorial Hospital,2,10,0.103423081,gbc.emerge
2022-04-14 01:51:17,2022-April,Dr. G. B. Cross Memorial Hospital,1,7,0.068953842,gbc.emerge
2022-04-14 11:05:00,2022-April,Dr. G. B. Cross Memorial Hospital,3,19,0.192223087,gbc.emerge
2022-04-14 16:36:24,2022-April,Dr. G. B. Cross Memorial Hospital,3,19,0.188376918,gbc.emerge
2022-04-14 21:56:28,2022-April,Dr. G. B. Cross Memorial Hospital,4,27,0.272223085,gbc.emerge
2022-04-15 02:22:31,2022-April,Dr. G. B. Cross Memorial Hospital,2,14,0.139799997,gbc.emerge
2022-04-15 02:24:24,2022-April,Dr. G. B. Cross Memorial Hospital,1,4,0.040799998,gbc.emerge
2022-04-15 09:39:17,2022-April,Dr. G. B. Cross Memorial Hospital,2,15,0.149261534,gbc.emerge
2022-04-15 14:30:26,2022-April,Dr. G. B. Cross Memorial Hospital,2,11,0.107307695,gbc.emerge
2022-04-16 09:38:41,2022-April,Dr. G. B. Cross Memorial Hospital,2,15,0.151269242,gbc.emerge
2022-04-17 13:14:47,2022-April,Dr. G. B. Cross Memorial Hospital,4,28,0.275230795,gbc.emerge
2022-04-17 20:54:12,2022-April,Dr. G. B. Cross Memorial Hospital,2,11,0.110769235,gbc.emerge
2022-04-18 00:35:30,2022-April,Dr. G. B. Cross Memorial Hospital,1,3,0.025307693,gbc.emerge
2022-04-18 03:30:28,2022-April,Dr. G. B. Cross Memorial Hospital,1,3,0.032461539,gbc.emerge
2022-04-18 09:08:15,2022-April,Dr. G. B. Cross Memorial Hospital,2,13,0.131769225,gbc.emerge
2022-04-18 19:17:10,2022-April,Dr. G. B. Cross Memorial Hospital,4,27,0.270076931,gbc.emerge
2022-04-19 00:12:44,2022-April,Dr. G. B. Cross Memorial Hospital,2,9,0.092615388,gbc.emerge
2022-04-19 08:30:19,2022-April,Dr. G. B. Cross Memorial Hospital,2,11,0.110923082,gbc.emerge
2022-04-19 12:32:53,2022-April,Dr. G. B. Cross Memorial Hospital,3,19,0.186538473,gbc.emerge
2022-04-19 15:10:45,2022-April,Dr. G. B. Cross Memorial Hospital,3,17,0.168230757,gbc.emerge
2022-04-19 18:12:22,2022-April,Dr. G. B. Cross Memorial Hospital,3,24,0.236076921,gbc.emerge
2022-04-20 08:33:30,2022-April,Dr. G. B. Cross Memorial Hospital,2,11,0.108961537,gbc.emerge
2022-04-20 12:35:45,2022-April,Dr. G. B. Cross Memorial Hospital,2,13,0.128769219,gbc.emerge
2022-04-20 14:58:14,2022-April,Dr. G. B. Cross Memorial Hospital,2,15,0.153076932,gbc.emerge
2022-04-20 18:18:29,2022-April,Dr. G. B. Cross Memorial Hospital,2,13,0.128769219,gbc.emerge
2022-04-20 23:30:15,2022-April,Dr. G. B. Cross Memorial Hospital,2,11,0.107230768,gbc.emerge
2022-04-21 04:52:48,2022-April,Dr. G. B. Cross Memorial Hospital,1,6,0.055461541,gbc.emerge
2022-04-21 11:18:32,2022-April,Dr. G. B. Cross Memorial Hospital,4,27,0.266423076,gbc.emerge
2022-04-21 13:00:10,2022-April,Dr. G. B. Cross Memorial Hospital,3,20,0.196423069,gbc.emerge
2022-04-21 14:59:18,2022-April,Dr. G. B. Cross Memorial Hospital,1,6,0.064115383,gbc.emerge
2022-04-22 00:41:10,2022-April,Dr. G. B. Cross Memorial Hospital,2,9,0.09023077,gbc.emerge
2022-04-22 08:37:08,2022-April,Dr. G. B. Cross Memorial Hospital,1,8,0.080769233,gbc.emerge
2022-04-22 13:52:05,2022-April,Dr. G. B. Cross Memorial Hospital,2,14,0.138384625,gbc.emerge
2022-04-22 21:12:14,2022-April,Dr. G. B. Cross Memorial Hospital,3,20,0.202076912,gbc.emerge
2022-04-23 01:09:05,2022-April,Dr. G. B. Cross Memorial Hospital,2,16,0.157923073,gbc.emerge
2022-04-23 01:09:53,2022-April,Dr. G. B. Cross Memorial Hospital,3,17,0.174576908,gbc.emerge
2022-04-24 07:05:03,2022-April,Dr. G. B. Cross Memorial Hospital,1,6,0.056615386,gbc.emerge
2022-04-24 08:39:45,2022-April,Dr. G. B. Cross Memorial Hospital,1,6,0.059923083,gbc.emerge
2022-04-24 13:02:49,2022-April,Dr. G. B. Cross Memorial Hospital,2,13,0.128615394,gbc.emerge
2022-04-24 16:45:52,2022-April,Dr. G. B. Cross Memorial Hospital,3,20,0.204230785,gbc.emerge
2022-04-24 20:59:24,2022-April,Dr. G. B. Cross Memorial Hospital,3,18,0.17892307,gbc.emerge
2022-04-25 00:39:53,2022-April,Dr. G. B. Cross Memorial Hospital,2,14,0.142769232,gbc.emerge
2022-04-25 09:25:50,2022-April,Dr. G. B. Cross Memorial Hospital,2,11,0.111076929,gbc.emerge
2022-04-25 12:45:25,2022-April,Dr. G. B. Cross Memorial Hospital,2,9,0.092461541,gbc.emerge
2022-04-25 15:12:54,2022-April,Dr. G. B. Cross Memorial Hospital,2,9,0.088769235,gbc.emerge
2022-04-25 23:12:05,2022-April,Dr. G. B. Cross Memorial Hospital,2,9,0.094461538,gbc.emerge
2022-04-26 07:41:57,2022-April,Dr. G. B. Cross Memorial Hospital,2,11,0.110907689,gbc.emerge
2022-04-26 15:42:25,2022-April,Dr. G. B. Cross Memorial Hospital,3,21,0.212384626,gbc.emerge
2022-04-26 20:09:41,2022-April,Dr. G. B. Cross Memorial Hospital,2,12,0.121730775,gbc.emerge
2022-04-27 08:33:14,2022-April,Dr. G. B. Cross Memorial Hospital,4,26,0.258523077,gbc.emerge
2022-04-27 14:08:25,2022-April,Dr. G. B. Cross Memorial Hospital,3,18,0.182769239,gbc.emerge
2022-04-27 22:14:12,2022-April,Dr. G. B. Cross Memorial Hospital,2,9,0.094115391,gbc.emerge
2022-04-28 04:49:40,2022-April,Dr. G. B. Cross Memorial Hospital,2,15,0.151615396,gbc.emerge
2022-04-28 07:49:08,2022-April,Dr. G. B. Cross Memorial Hospital,2,16,0.157769248,gbc.emerge
2022-04-28 11:44:13,2022-April,Dr. G. B. Cross Memorial Hospital,2,15,0.147730768,gbc.emerge
2022-04-28 21:21:01,2022-April,Dr. G. B. Cross Memorial Hospital,3,24,0.235692307,gbc.emerge
2022-04-29 00:56:59,2022-April,Dr. G. B. Cross Memorial Hospital,3,17,0.168515384,gbc.emerge
2022-04-29 09:29:01,2022-April,Dr. G. B. Cross Memorial Hospital,2,15,0.148176923,gbc.emerge
2022-04-29 14:18:56,2022-April,Dr. G. B. Cross Memorial Hospital,3,22,0.215538457,gbc.emerge
2022-04-30 05:42:19,2022-April,Dr. G. B. Cross Memorial Hospital,3,21,0.213538453,gbc.emerge
2022-04-30 22:48:25,2022-April,Dr. G. B. Cross Memorial Hospital,2,13,0.125923082,gbc.emerge
2022-05-01 06:34:54,2022-May,Dr. G. B. Cross Memorial Hospital,2,10,0.095615387,gbc.emerge
2022-05-01 13:30:20,2022-May,Dr. G. B. Cross Memorial Hospital,2,15,0.147369236,gbc.emerge
2022-05-01 23:24:56,2022-May,Dr. G. B. Cross Memorial Hospital,3,20,0.197630763,gbc.emerge
2022-05-02 08:44:24,2022-May,Dr. G. B. Cross Memorial Hospital,2,15,0.153823078,gbc.emerge
2022-05-02 11:02:19,2022-May,Dr. G. B. Cross Memorial Hospital,4,29,0.29143846,gbc.emerge
2022-05-02 12:30:33,2022-May,Dr. G. B. Cross Memorial Hospital,5,46,0.456938475,gbc.emerge
2022-05-02 15:10:17,2022-May,Dr. G. B. Cross Memorial Hospital,5,41,0.4053846,gbc.emerge
2022-05-02 19:01:35,2022-May,Dr. G. B. Cross Memorial Hospital,4,30,0.299130797,gbc.emerge
2022-05-03 08:15:43,2022-May,Dr. G. B. Cross Memorial Hospital,3,19,0.193323076,gbc.emerge
2022-05-03 12:28:11,2022-May,Dr. G. B. Cross Memorial Hospital,5,34,0.341938466,gbc.emerge
2022-05-03 14:46:58,2022-May,Dr. G. B. Cross Memorial Hospital,4,33,0.329630762,gbc.emerge
2022-05-03 21:22:48,2022-May,Dr. G. B. Cross Memorial Hospital,4,30,0.29783076,gbc.emerge
2022-05-04 08:32:22,2022-May,Dr. G. B. Cross Memorial Hospital,3,21,0.20521538,gbc.emerge
2022-05-04 13:10:55,2022-May,Dr. G. B. Cross Memorial Hospital,3,20,0.19773075,gbc.emerge
2022-05-04 23:54:06,2022-May,Dr. G. B. Cross Memorial Hospital,2,11,0.106415376,gbc.emerge
2022-05-05 02:12:23,2022-May,Dr. G. B. Cross Memorial Hospital,1,5,0.053953841,gbc.emerge
2022-05-05 06:56:34,2022-May,Dr. G. B. Cross Memorial Hospital,1,5,0.053953841,gbc.emerge
2022-05-05 08:16:29,2022-May,Dr. G. B. Cross Memorial Hospital,1,5,0.053953841,gbc.emerge
2022-05-05 10:57:03,2022-May,Dr. G. B. Cross Memorial Hospital,2,16,0.162730753,gbc.emerge
2022-05-05 12:56:25,2022-May,Dr. G. B. Cross Memorial Hospital,2,16,0.156423077,gbc.emerge
2022-05-05 23:26:46,2022-May,Dr. G. B. Cross Memorial Hospital,3,25,0.247676924,gbc.emerge
2022-05-06 09:20:38,2022-May,Dr. G. B. Cross Memorial Hospital,4,28,0.277523071,gbc.emerge
2022-05-06 09:55:32,2022-May,Dr. G. B. Cross Memorial Hospital,4,31,0.312523067,gbc.emerge
2022-05-06 13:23:34,2022-May,Dr. G. B. Cross Memorial Hospital,5,42,0.419630766,gbc.emerge
2022-05-06 16:18:11,2022-May,Dr. G. B. Cross Memorial Hospital,5,38,0.384630769,gbc.emerge
2022-05-08 08:16:15,2022-May,Dr. G. B. Cross Memorial Hospital,2,14,0.137323081,gbc.emerge
2022-05-08 08:37:36,2022-May,Dr. G. B. Cross Memorial Hospital,2,10,0.097723074,gbc.emerge
2022-05-08 14:40:39,2022-May,Dr. G. B. Cross Memorial Hospital,2,11,0.105384618,gbc.emerge
2022-05-08 17:45:15,2022-May,Dr. G. B. Cross Memorial Hospital,2,10,0.10476923,gbc.emerge
2022-05-09 00:17:17,2022-May,Dr. G. B. Cross Memorial Hospital,4,26,0.260038495,gbc.emerge
2022-05-09 03:42:28,2022-May,Dr. G. B. Cross Memorial Hospital,3,19,0.193884626,gbc.emerge
2022-05-09 07:52:42,2022-May,Dr. G. B. Cross Memorial Hospital,2,16,0.163576931,gbc.emerge
2022-05-09 10:22:22,2022-May,Dr. G. B. Cross Memorial Hospital,3,20,0.197538465,gbc.emerge
2022-05-09 13:12:25,2022-May,Dr. G. B. Cross Memorial Hospital,2,15,0.146038473,gbc.emerge
2022-05-09 22:02:03,2022-May,Dr. G. B. Cross Memorial Hospital,2,16,0.159423083,gbc.emerge
2022-05-10 00:00:29,2022-May,Dr. G. B. Cross Memorial Hospital,2,11,0.114215381,gbc.emerge
2022-05-10 10:37:19,2022-May,Dr. G. B. Cross Memorial Hospital,2,13,0.125061542,gbc.emerge
2022-05-12 08:21:54,2022-May,Dr. G. B. Cross Memorial Hospital,1,5,0.053615388,gbc.emerge
2022-05-12 13:29:11,2022-May,Dr. G. B. Cross Memorial Hospital,2,12,0.116923086,gbc.emerge
2022-05-13 09:00:02,2022-May,Dr. G. B. Cross Memorial Hospital,1,8,0.075076923,gbc.emerge
2022-05-13 12:22:07,2022-May,Dr. G. B. Cross Memorial Hospital,4,33,0.332269222,gbc.emerge
2022-05-13 12:22:41,2022-May,Dr. G. B. Cross Memorial Hospital,4,27,0.272269219,gbc.emerge
2022-05-13 16:02:27,2022-May,Dr. G. B. Cross Memorial Hospital,2,12,0.122923076,gbc.emerge
2022-05-13 21:28:57,2022-May,Dr. G. B. Cross Memorial Hospital,2,15,0.15192309,gbc.emerge
2022-05-14 15:01:01,2022-May,Dr. G. B. Cross Memorial Hospital,3,18,0.176230758,gbc.emerge
2022-05-15 21:34:09,2022-May,Dr. G. B. Cross Memorial Hospital,3,23,0.231230751,gbc.emerge
2022-05-16 05:14:25,2022-May,Dr. G. B. Cross Memorial Hospital,2,9,0.090076923,gbc.emerge
2022-05-16 08:13:50,2022-May,Dr. G. B. Cross Memorial Hospital,2,13,0.126230776,gbc.emerge
2022-05-16 08:14:52,2022-May,Dr. G. B. Cross Memorial Hospital,2,13,0.126230776,gbc.emerge
2022-05-16 11:44:07,2022-May,Dr. G. B. Cross Memorial Hospital,5,34,0.340384603,gbc.emerge
2022-05-16 15:19:45,2022-May,Dr. G. B. Cross Memorial Hospital,4,26,0.258076936,gbc.emerge
2022-05-16 15:20:10,2022-May,Dr. G. B. Cross Memorial Hospital,3,17,0.168076932,gbc.emerge
2022-05-16 16:50:48,2022-May,Dr. G. B. Cross Memorial Hospital,4,33,0.334230781,gbc.emerge
2022-05-16 19:09:49,2022-May,Dr. G. B. Cross Memorial Hospital,2,12,0.121423081,gbc.emerge
2022-05-16 23:29:35,2022-May,Dr. G. B. Cross Memorial Hospital,3,20,0.196023062,gbc.emerge
2022-05-17 07:50:10,2022-May,Dr. G. B. Cross Memorial Hospital,2,16,0.159869239,gbc.emerge
2022-05-17 13:11:39,2022-May,Dr. G. B. Cross Memorial Hospital,3,25,0.253830791,gbc.emerge
2022-05-17 20:47:37,2022-May,Dr. G. B. Cross Memorial Hospital,2,15,0.147830769,gbc.emerge
2022-05-18 00:50:43,2022-May,Dr. G. B. Cross Memorial Hospital,2,12,0.118869238,gbc.emerge
2022-05-18 09:01:00,2022-May,Dr. G. B. Cross Memorial Hospital,2,13,0.129215389,gbc.emerge
2022-05-18 10:59:35,2022-May,Dr. G. B. Cross Memorial Hospital,2,15,0.150830775,gbc.emerge
2022-05-18 20:43:06,2022-May,Dr. G. B. Cross Memorial Hospital,3,17,0.168923095,gbc.emerge
2022-05-19 09:45:32,2022-May,Dr. G. B. Cross Memorial Hospital,2,13,0.126384616,gbc.emerge
2022-05-19 14:49:19,2022-May,Dr. G. B. Cross Memorial Hospital,1,7,0.074615382,gbc.emerge
2022-05-20 05:42:09,2022-May,Dr. G. B. Cross Memorial Hospital,1,6,0.058115385,gbc.emerge
2022-05-20 08:57:54,2022-May,Dr. G. B. Cross Memorial Hospital,1,5,0.047615387,gbc.emerge
2022-05-20 13:45:25,2022-May,Dr. G. B. Cross Memorial Hospital,2,15,0.151423082,gbc.emerge
2022-05-20 15:36:25,2022-May,Dr. G. B. Cross Memorial Hospital,2,15,0.151423082,gbc.emerge
2022-05-21 08:16:27,2022-May,Dr. G. B. Cross Memorial Hospital,3,19,0.192223087,gbc.emerge
2022-05-21 11:10:18,2022-May,Dr. G. B. Cross Memorial Hospital,3,20,0.202607691,gbc.emerge
2022-05-21 21:23:18,2022-May,Dr. G. B. Cross Memorial Hospital,2,15,0.145723075,gbc.emerge
2022-05-22 00:10:31,2022-May,Dr. G. B. Cross Memorial Hospital,3,19,0.189223066,gbc.emerge
2022-05-22 08:45:43,2022-May,Dr. G. B. Cross Memorial Hospital,3,17,0.170169234,gbc.emerge
2022-05-22 14:10:00,2022-May,Dr. G. B. Cross Memorial Hospital,4,29,0.287476927,gbc.emerge
2022-05-22 16:54:10,2022-May,Dr. G. B. Cross Memorial Hospital,3,23,0.226323068,gbc.emerge
2022-05-22 20:30:27,2022-May,Dr. G. B. Cross Memorial Hospital,3,25,0.248823091,gbc.emerge
2022-05-23 02:47:01,2022-May,Dr. G. B. Cross Memorial Hospital,3,20,0.201823086,gbc.emerge
2022-05-23 10:56:13,2022-May,Dr. G. B. Cross Memorial Hospital,2,14,0.138376921,gbc.emerge
2022-05-23 10:56:33,2022-May,Dr. G. B. Cross Memorial Hospital,3,24,0.243376926,gbc.emerge
2022-05-23 16:21:36,2022-May,Dr. G. B. Cross Memorial Hospital,3,19,0.18787691,gbc.emerge
2022-05-24 08:44:47,2022-May,Dr. G. B. Cross Memorial Hospital,2,9,0.09156923,gbc.emerge
2022-05-25 13:24:49,2022-May,Dr. G. B. Cross Memorial Hospital,3,21,0.209684595,gbc.emerge
2022-05-25 21:28:19,2022-May,Dr. G. B. Cross Memorial Hospital,3,23,0.226184621,gbc.emerge
2022-05-26 08:13:43,2022-May,Dr. G. B. Cross Memorial Hospital,2,9,0.091415375,gbc.emerge
2022-05-26 14:47:53,2022-May,Dr. G. B. Cross Memorial Hospital,3,19,0.19299233,gbc.emerge
2022-05-26 20:22:16,2022-May,Dr. G. B. Cross Memorial Hospital,3,23,0.227992326,gbc.emerge
2022-05-27 01:33:41,2022-May,Dr. G. B. Cross Memorial Hospital,3,19,0.192530781,gbc.emerge
2022-05-27 10:23:45,2022-May,Dr. G. B. Cross Memorial Hospital,2,13,0.128038466,gbc.emerge
2022-05-27 11:54:57,2022-May,Dr. G. B. Cross Memorial Hospital,2,16,0.163038477,gbc.emerge
2022-05-27 14:46:58,2022-May,Dr. G. B. Cross Memorial Hospital,2,16,0.158230767,gbc.emerge
2022-05-28 19:58:09,2022-May,Dr. G. B. Cross Memorial Hospital,2,12,0.120423079,gbc.emerge
2022-05-28 21:26:26,2022-May,Dr. G. B. Cross Memorial Hospital,3,21,0.207723066,gbc.emerge
2022-05-28 22:59:38,2022-May,Dr. G. B. Cross Memorial Hospital,3,22,0.220876947,gbc.emerge
2022-05-29 01:20:28,2022-May,Dr. G. B. Cross Memorial Hospital,3,21,0.210607678,gbc.emerge
2022-05-29 02:32:20,2022-May,Dr. G. B. Cross Memorial Hospital,2,16,0.157807693,gbc.emerge
2022-05-29 06:38:52,2022-May,Dr. G. B. Cross Memorial Hospital,3,18,0.177961543,gbc.emerge
2022-05-29 21:53:04,2022-May,Dr. G. B. Cross Memorial Hospital,5,39,0.388030767,gbc.emerge
2022-05-30 02:06:13,2022-May,Dr. G. B. Cross Memorial Hospital,3,18,0.17756924,gbc.emerge
2022-05-30 08:34:25,2022-May,Dr. G. B. Cross Memorial Hospital,3,21,0.208030775,gbc.emerge
2022-05-30 13:00:20,2022-May,Dr. G. B. Cross Memorial Hospital,3,21,0.21133846,gbc.emerge
2022-05-30 15:03:15,2022-May,Dr. G. B. Cross Memorial Hospital,3,23,0.22823076,gbc.emerge
2022-05-30 21:57:23,2022-May,Dr. G. B. Cross Memorial Hospital,2,15,0.151269242,gbc.emerge
2022-05-31 02:58:35,2022-May,Dr. G. B. Cross Memorial Hospital,2,9,0.092261545,gbc.emerge
2022-05-31 03:08:20,2022-May,Dr. G. B. Cross Memorial Hospital,2,9,0.092261545,gbc.emerge
2022-05-31 08:41:08,2022-May,Dr. G. B. Cross Memorial Hospital,2,12,0.121569231,gbc.emerge
2022-05-31 14:35:09,2022-May,Dr. G. B. Cross Memorial Hospital,3,21,0.213876918,gbc.emerge
2022-06-01 08:11:44,2022-June,Dr. G. B. Cross Memorial Hospital,2,10,0.102261543,gbc.emerge
2022-06-01 12:59:41,2022-June,Dr. G. B. Cross Memorial Hospital,2,10,0.103569232,gbc.emerge
2022-06-02 04:58:15,2022-June,Dr. G. B. Cross Memorial Hospital,2,16,0.159915388,gbc.emerge
2022-06-02 08:21:50,2022-June,Dr. G. B. Cross Memorial Hospital,3,25,0.252723068,gbc.emerge
2022-06-02 21:43:49,2022-June,Dr. G. B. Cross Memorial Hospital,4,26,0.255423099,gbc.emerge
2022-06-03 00:15:53,2022-June,Dr. G. B. Cross Memorial Hospital,4,26,0.25872308,gbc.emerge
2022-06-03 05:42:12,2022-June,Dr. G. B. Cross Memorial Hospital,3,23,0.228876919,gbc.emerge
2022-06-03 09:10:53,2022-June,Dr. G. B. Cross Memorial Hospital,4,31,0.310530782,gbc.emerge
2022-06-03 11:31:52,2022-June,Dr. G. B. Cross Memorial Hospital,2,16,0.160030767,gbc.emerge
2022-06-03 11:53:52,2022-June,Dr. G. B. Cross Memorial Hospital,3,19,0.190030769,gbc.emerge
2022-06-04 20:27:32,2022-June,Dr. G. B. Cross Memorial Hospital,2,11,0.113769226,gbc.emerge
2022-06-05 03:14:27,2022-June,Dr. G. B. Cross Memorial Hospital,1,3,0.026307693,gbc.emerge
2022-06-05 08:12:30,2022-June,Dr. G. B. Cross Memorial Hospital,1,4,0.038615383,gbc.emerge
2022-06-05 15:40:08,2022-June,Dr. G. B. Cross Memorial Hospital,1,8,0.079769231,gbc.emerge
2022-06-06 01:25:06,2022-June,Dr. G. B. Cross Memorial Hospital,1,6,0.06042308,gbc.emerge
2022-06-06 08:43:08,2022-June,Dr. G. B. Cross Memorial Hospital,1,4,0.038461544,gbc.emerge
2022-06-06 14:17:56,2022-June,Dr. G. B. Cross Memorial Hospital,1,4,0.038461544,gbc.emerge
2022-06-07 08:34:15,2022-June,Dr. G. B. Cross Memorial Hospital,3,17,0.166169241,gbc.emerge
2022-06-07 13:08:12,2022-June,Dr. G. B. Cross Memorial Hospital,3,20,0.201284602,gbc.emerge
2022-06-08 00:02:35,2022-June,Dr. G. B. Cross Memorial Hospital,4,30,0.296938449,gbc.emerge
2022-06-08 14:29:49,2022-June,Dr. G. B. Cross Memorial Hospital,3,19,0.185684621,gbc.emerge
2022-06-09 00:46:51,2022-June,Dr. G. B. Cross Memorial Hospital,4,32,0.319138467,gbc.emerge
2022-06-09 09:02:27,2022-June,Dr. G. B. Cross Memorial Hospital,2,15,0.150676921,gbc.emerge
2022-06-09 20:01:30,2022-June,Dr. G. B. Cross Memorial Hospital,3,20,0.198561534,gbc.emerge
2022-06-10 00:25:30,2022-June,Dr. G. B. Cross Memorial Hospital,2,9,0.090561539,gbc.emerge
2022-06-10 07:01:36,2022-June,Dr. G. B. Cross Memorial Hospital,1,6,0.061753847,gbc.emerge
2022-06-10 17:21:42,2022-June,Dr. G. B. Cross Memorial Hospital,1,8,0.079423077,gbc.emerge
2022-06-11 01:36:22,2022-June,Dr. G. B. Cross Memorial Hospital,2,15,0.152769238,gbc.emerge
2022-06-11 08:28:09,2022-June,Dr. G. B. Cross Memorial Hospital,2,16,0.156076923,gbc.emerge
2022-06-11 11:55:26,2022-June,Dr. G. B. Cross Memorial Hospital,2,14,0.141076922,gbc.emerge
2022-06-13 06:06:50,2022-June,Dr. G. B. Cross Memorial Hospital,1,7,0.065907694,gbc.emerge
2022-06-13 07:01:25,2022-June,Dr. G. B. Cross Memorial Hospital,1,7,0.065907694,gbc.emerge
2022-06-13 10:36:54,2022-June,Dr. G. B. Cross Memorial Hospital,2,13,0.125523075,gbc.emerge
2022-06-13 13:41:29,2022-June,Dr. G. B. Cross Memorial Hospital,3,20,0.200538456,gbc.emerge
2022-06-14 05:50:17,2022-June,Dr. G. B. Cross Memorial Hospital,3,23,0.227476925,gbc.emerge
2022-06-14 09:22:00,2022-June,Dr. G. B. Cross Memorial Hospital,5,39,0.39478457,gbc.emerge
2022-06-14 12:11:34,2022-June,Dr. G. B. Cross Memorial Hospital,5,40,0.400784612,gbc.emerge
2022-06-14 14:51:54,2022-June,Dr. G. B. Cross Memorial Hospital,4,28,0.277323067,gbc.emerge
2022-06-14 18:27:15,2022-June,Dr. G. B. Cross Memorial Hospital,3,21,0.214130789,gbc.emerge
2022-06-15 00:16:35,2022-June,Dr. G. B. Cross Memorial Hospital,3,21,0.210976943,gbc.emerge
2022-06-15 07:58:18,2022-June,Dr. G. B. Cross Memorial Hospital,2,16,0.155015379,gbc.emerge
2022-06-15 13:16:14,2022-June,Dr. G. B. Cross Memorial Hospital,3,25,0.253784597,gbc.emerge
2022-06-15 18:30:40,2022-June,Dr. G. B. Cross Memorial Hospital,3,19,0.191523075,gbc.emerge
2022-06-15 18:31:55,2022-June,Dr. G. B. Cross Memorial Hospital,2,15,0.15192309,gbc.emerge
2022-06-16 00:56:24,2022-June,Dr. G. B. Cross Memorial Hospital,2,10,0.096076928,gbc.emerge
